 ,id,team,inven_sortingindex,name,level,sortorder,"ad type
1=new
2=hot
3=new+hot
4=event
5=event+new
6=event+hot
7=event+hot+new",ImageName,"main product
0=첫번째
1
2
3","BuyerType
0=개인
1=클랜
공백=값을 사용 안함 (값이 있을경우 최우선적용,item.csv에 없는 아이템일경우  값기입필수)",사용,FabExtraItemID(제조비법있는 상품일경우),shop type
8176,8176,,,,,,3,,,,,,
8175,8175,,,,,,3,,,,,,
8174,8174,,,,,,3,,,,,,
8173,8173,,,,,,3,,,,,,
8172,8172,,,,,,3,,,,,,
8171,8171,,,,,,3,,,,,,
8170,8170,,,,,,3,,,,,,
8169,8169,,,,,,3,,,,,,
8168,8168,,,,,,3,,,,,,
8167,8167,,,,,,3,,,,,,
8166,8166,,,,,,3,,,,,,
8165,8165,,,,,,3,,,,,,
8164,8164,,,,,,3,,,,,,
8163,8163,,,,,,3,,,,,,1
8162,8162,,,,,,3,,,,,,1
8161,8161,,,,,,3,,,,,,1
8160,8160,,,,,,3,,,,,,1
8159,8159,,,,,,3,,,,,,1
8158,8158,,,,,,3,,,,,,1
8157,8157,,,,,,3,,,,,,1
8156,8156,,,,,,3,,,,,,1
8155,8155,,,,,,3,,,,,,1
8154,8154,,,,,,3,,,,,,1
8153,8153,,,,,,3,,,,,,1
8152,8152,,,,,,3,,,,,,1
8151,8151,,,,,,3,,,,,,1
8150,8150,,,,,,3,,,,,,1
8149,8149,,,,,,3,,,,,,1
8148,8148,,,,,,3,,,,,,
8147,8147,,,,,,3,,,,,,
8146,8146,,,,,,3,,,,,,
8145,8145,,,,,,3,,,,,,
8144,8144,,,,,,3,,,,,,
8143,8143,,,,,,,,,,,,
8142,8142,,,,,,,,,,,,
8141,8141,,,,,,3,,,,,,
8137,8137,,,,,,,,,,,,
8136,8136,,,,,,,,,,,,
8135,8135,,,,,,,,,,,,
8134,8134,,,,,,,,,,,,
8133,8133,,,,,,,,,,,,
8132,8132,,,,,257,3,,,,,,
8129,8129,,,mila,,,,,,,,,
8128,8128,,,lisa,,,,,,,,,
8127,8127,,,luckyboxkey03,,,3,luckyboxkey03,,,,,
8126,8126,,,,,,,,,,,,
8125,8125,,,luckyboxkey02,,,3,,,,,,
8123,8123,,,topdecoderBsupplybox30d,,,3,,,,,,
8122,8122,,,,,,,,,,,,
8121,8121,,,,,,,,,,,,
8120,8120,,,,,,,,,,,,
8119,8119,,,kronos3,,258,3,,,,,,
8118,8118,,,kronos5,,259,3,,,,,,
8117,8117,,,buffm249,,,3,,,,,,
8116,8116,,,,,,3,,,,,,
8115,8115,,,flyingzombie,,,,,,,,,
8114,8114,,,chinaeventbomb,,,,,,,,,
8113,8113,,,starchaserar,,,,,,,,,
8112,8112,,,studentskinlight,,,,,,,,,
8111,8111,,,m32venom,,,,,,,,,
8110,8110,,,m3dragon,,,,,,,,,
8109,8109,,,vxlsoccertheme,,196,3,,,,,,
8108,8108,,,gunkata,,,,,,,,,
8107,8107,,,buffclasspirategirl,,,,,,,,,
8106,8106,,,cannonexgold,,,,,,,,,
8105,8105,,,mummystamper,,,,,,,,,
8104,8104,,,claymore,,,,,,,,,
8103,8103,,,vxlspacetheme,,195,3,,,,,,
8102,8102,,,,,,,,,,,,
8101,8101,,,,,,,,,,,,
8100,8100,,,turbulent11,,,3,,,,,,
8094,8094,,,,,,,,,,,,
8091,8091,,,,,,3,,,,,,
8090,8090,,,,,,,,,,,,
8089,8089,,,,,,,,,,,,
8088,8088,,,armtorch,,,3,,,,,,
8087,8087,,,,,,,,,,,,
8086,8086,,,,,262,3,,,,,,
8085,8085,,,,,,,,,,,,
8084,8084,,,,,,,,,,,,
8083,8083,,,,,,3,,,,,,
8080,8080,,,,,,,,,,,,
8079,8079,,,,,,,,,,,,
8078,8078,,,,,,,,,,,,
8077,8077,,,,,,,,,,,,
8076,8076,,,vxlchristmastheme,,197,3,,,,,,
8075,8075,,,,,,,,,,,,
8074,8074,,,,,,,,,,,,
8073,8073,,,,,,,,,,,,
8055,8055,,,,,,,,,,,,
8054,8054,,,,,199,,,,,,,
8053,8053,,,,,,,,,,,,
8052,8052,,,,,,,,,,,,
8050,8050,,,,,,,,,,,,
8049,8049,,,,,,,,,,,,
8048,8048,,,,,192,,,,,,,
8047,8047,,,,,,,,,,,,
8046,8046,,,,,,,,,,,,
8045,8045,,,,,,,,,,,,
8044,8044,,,,,,,,,,,,
8043,8043,,,,,,,,,,,,
8042,8042,,,,,,,,,,,,
8041,8041,,,,,,,,,,,,
8033,8033,,,,,,,,,,,,
8032,8032,,,,,,,,,,,,
8031,8031,,,,,,,,,,,,
8030,8030,,,,,,,,,,,,
8029,8029,,,,,,,,,,,,
8028,8028,,,,,,,,,,,,
8027,8027,,,,,,,,,,,,
8026,8026,,,,,,,,,,,,
8025,8025,,,,,,,,,,,,
8024,8024,,,,,,,,,,,,
8023,8023,,,,,,,,,,,,
8022,8022,,,,,,,,,,,,
8021,8021,,,,,,,,,,,,
8020,8020,,,,,,,,,,,,
8019,8019,,,,,,,,,,,,
8018,8018,,,,,,,,,,,,
8017,8017,,,,,,,,,,,,
8016,8016,,,,,,,,,,,,
8015,8015,,,,,,,,,,,,
8014,8014,,,,,,,,,,,,
8013,8013,,,,,,,,,,,,
8012,8012,,,,,,,,,,,,
8011,8011,,,,,,,,,,,,
8010,8010,,,,,,,,,,,,
8009,8009,,,,,,,,,,,,
8008,8008,,,vxlmapletheme,,194,3,,,,,,
8007,8007,,,vxlchinatheme,,193,3,vxlchinatheme,,,,,
8006,8006,,,,,885,,,,,,,
8005,8005,,,,,886,,,,,,,
8004,8004,,,,,887,,,,,,,
8003,8003,,,,,888,,,,,,,
8002,8002,,,,,889,,,,,,,
8001,8001,,,,,890,,,,,,,
7106,7106,,,,,,,,,,,,
7105,7105,,,,,,,,,,,,
7104,7104,,,,,,,,,,,,
7103,7103,,,,,,,,,,,,
7102,7102,,,,,,,,,,,,
7100,7100,,,,,,,,,,,,
7099,7099,,,,,,,,,,,,
7098,7098,,,,,,,,,,,,
7095,7095,,,,,,,,,,,,
7091,7091,,,,,,,,,,,,
7089,7089,,,,,,,,,,,,
7088,7088,,,,,,,,,,,,
7087,7087,,,,,,,,,,,,
7086,7086,,,,,,,,,,,,
7085,7085,,,,,,,,,,,,
7084,7084,,,,,,,,,,,,
7079,7079,,,,,,,,,,,,
7078,7078,,,,,,,,,,,,
7076,7076,,,,,,,,,,,,
7075,7075,,,,,,,,,,,,
7074,7074,,,,,,,,,,,,
7073,7073,,,,,,,,,,,,
7072,7072,,,,,,,,,,,,
7070,7070,,,,,,,,,,,,
7069,7069,,,,,,,,,,,,
7067,7067,,,,,,,,,,,,
7063,7063,,,,,,,,,,,,
7062,7062,,,,,,,,,,,,
7061,7061,,,,,,,,,,,,
7058,7058,,,,,,,,,,,,
7057,7057,,,,,,,,,,,,
7056,7056,,,,,,,,,,,,
7055,7055,,,,,,,,,,,,
7054,7054,,,,,,,,,,,,
7053,7053,,,,,,,,,,,,
7053,7053,,,,,,,,,,,,
7052,7052,,,,,,,,,,,,
7051,7051,,,,,,,,,,,,
7050,7050,,,,,,,,,,,,
7042,7042,,,,,,,,,,,,
7040,7040,,,,,,,,,,,,
7037,7037,,,,,,,,,,,,
7030,7030,,,,,,,,,,,,
7029,7029,,,,,,,,,,,,
7028,7028,,,,,,,,,,,,
7027,7027,,,,,,,,,,,,
7026,7026,,,,,,,,,,,,
7025,7025,,,,,,,,,,,,
7019,7019,,,,,,,,,,,,
7016,7016,,,,,,,,,,,,
7013,7013,,,,,,,,,,,,
7010,7010,,,,,,,,,,,,
7005,7005,,,,,,,,,,,,
7004,7004,,,,,,,,,,,,
7003,7003,,,,,,,,,,,,
7002,7002,,,,,,,,,,,,
7001,7001,,,,,,,,,,,,
6108,6108,,,,,,,,,,,,
6107,6107,,,,,,,,,,,,
6106,6106,,,,,,,,,,,,
6105,6105,,,,,,,,,,,,
6104,6104,,,,,,,,,,,,
6103,6103,,,,,,,,,,,,
6102,6102,,,,,,,,,,,,
6101,6101,,,,,,,,,,,,
6100,6100,,,,,,,,,,,,
6011,6011,,,,,,,,,,,,
5301,5301,,,,,,,,,,,,
5250,5250,,,,,,,,,,,,
5249,5249,,,,,,,,,,,,
5248,5248,,,,,,,,,,,,
5247,5247,,,,,,,,,,,,
5246,5246,,,,,,,,,,,,
5245,5245,,,,,,,,,,,,
5244,5244,,,,,,,,,,,,
5243,5243,,,,,,,,,,,,
5242,5242,,,,,,,,,,,,
5241,5241,,,,,,,,,,,,
5240,5240,,,,,,,,,,,,
5239,5239,,,,,,,,,,,,
5238,5238,,,,,,,,,,,,
5233,5233,,,,,,,,,,,,
5232,5232,,,,,,,,,,,,
5231,5231,,,,,,,,,,,,
5230,5230,,,,,,,,,,,,
5229,5229,,,,,,,,,,,,
5228,5228,,,,,,,,,,,,
5227,5227,,,,,,,,,,,,
5226,5226,,,,,,,,,,,,
5225,5225,,,,,,,,,,,,
5224,5224,,,,,,,,,,,,
5223,5223,,,,,,,,,,,,
5222,5222,,,,,,,,,,,,
5221,5221,,,,,,,,,,,,
5220,5220,,,,,,,,,,,,
5219,5219,,,,,,,,,,,,
5218,5218,,,,,,,,,,,,
5211,5211,0,,,0,,,,,,,,
5210,5210,0,,,0,,,,,,,,
5209,5209,0,,,0,,,,,,,,
5208,5208,0,,,0,,,,,,,,
5207,5207,0,,,0,,,,,,,,
5206,5206,0,,,0,,,,,,,,
5205,5205,0,,,0,374,2,,,0,,,
5204,5204,0,,,0,376,2,,,,,,
5203,5203,0,,,0,375,,,,0,,,
5202,5202,,,,,,,,,,,,
5201,5201,,,,,,,,,,,,
5106,5106,,,,,,,,,,,,
5105,5105,,,,,,,,,,,,
5104,5104,,,,,,,,,,,,
5103,5103,,,,,,,,,,,,
5102,5102,,,,,,,,,,,,
5101,5101,,,,,,,,,,,,
5014,5014,,,,,,,,,,,,
5013,5013,,,,,,,,,,,,
5012,5012,,,,,,,,,,,,
5011,5011,,,,,,,,,,,,
5010,5010,,,,,,,,,,,,
5009,5009,,,,,,,,,,,,
5008,5008,,,,,,,,,,,,
5007,5007,,,,,,,,,,,,
5006,5006,,,,,,,,,,,,
5005,5005,,,,,,,,,,,,
5004,5004,,,,,,,,,,,,
5003,5003,,,,,,,,,,,,
5002,5002,,,,,,,,,,,,
5001,5001,,,,,,,,,,,,
3999,3999,,,,,,,,,,,,
3998,3998,,,,,,,,,,,,
3997,3997,,,,,,,,,,,,
3996,3996,,,,,,,,,,,,
3995,3995,,,,,,,,,,,,
3994,3994,,,,,,,,,,,,
3993,3993,,,,,,,,,,,,
3992,3992,,,,,,,,,,,,
3991,3991,,,,,,,,,,,,
3990,3990,,,,,,,,,,,,
3989,3989,,,,,,,,,,,,
3988,3988,,,,,,,,,,,,
3987,3987,,,,,,,,,,,,
3986,3986,,,,,,,,,,,,
3985,3985,,,,,,,,,,,,
3984,3984,,,,,,,,,,,,
3983,3983,,,,,,,,,,,,
3982,3982,,,,,,,,,,,,
3981,3981,,,,,,,,,,,,
3980,3980,,,,,,,,,,,,
3979,3979,,,,,,,,,,,,
3978,3978,,,,,,,,,,,,
3977,3977,,,,,,,,,,,,
3976,3976,,,,,,,,,,,,
3975,3975,,,,,,,,,,,,
3974,3974,,,,,,,,,,,,
3973,3973,,,,,,,,,,,,
3972,3972,,,,,,,,,,,,
3971,3971,,,,,,,,,,,,
3970,3970,,,,,,,,,,,,
3969,3969,,,,,,,,,,,,
3968,3968,,,,,,,,,,,,
3967,3967,,,,,,,,,,,,
3966,3966,,,,,,,,,,,,
3965,3965,,,,,,,,,,,,
3964,3964,,,,,,,,,,,,
3963,3963,,,,,,,,,,,,
3962,3962,,,,,,,,,,,,
3961,3961,,,,,,,,,,,,
3960,3960,,,,,,,,,,,,
3959,3959,,,,,,,,,,,,
3958,3958,,,,,,,,,,,,
3957,3957,,,,,,,,,,,,
3956,3956,,,,,,,,,,,,
3955,3955,,,,,,,,,,,,
3954,3954,,,,,,,,,,,,
3953,3953,,,,,,,,,,,,
3952,3952,,,,,,,,,,,,
3951,3951,,,,,,,,,,,,
3950,3950,,,,,,,,,,,,
3949,3949,,,,,,,,,,,,
3948,3948,,,,,,,,,,,,
3947,3947,,,,,,,,,,,,
3946,3946,,,,,,,,,,,,
3945,3945,,,,,,,,,,,,
3944,3944,,,,,,,,,,,,
3943,3943,,,,,,,,,,,,
3942,3942,,,,,,,,,,,,
3941,3941,,,,,,,,,,,,
3940,3940,,,,,,,,,,,,
3939,3939,,,,,,,,,,,,
3938,3938,,,,,,,,,,,,
3937,3937,,,,,,,,,,,,
3936,3936,,,,,,,,,,,,
3935,3935,,,,,,,,,,,,
3934,3934,,,,,,,,,,,,
3933,3933,,,,,,,,,,,,
3932,3932,,,,,,,,,,,,
3931,3931,,,,,,,,,,,,
3930,3930,,,,,,,,,,,,
3929,3929,,,,,,,,,,,,
3928,3928,,,,,,,,,,,,
3927,3927,,,,,,,,,,,,
3926,3926,,,,,,,,,,,,
3925,3925,,,,,,,,,,,,
3924,3924,,,,,,,,,,,,
3923,3923,,,,,,,,,,,,
3922,3922,,,,,,,,,,,,
3921,3921,,,,,,,,,,,,
3920,3920,,,,,,,,,,,,
3919,3919,,,,,,,,,,,,
3918,3918,,,,,,,,,,,,
3917,3917,,,,,,,,,,,,
3916,3916,,,,,,,,,,,,
3915,3915,,,,,,,,,,,,
3914,3914,,,,,,,,,,,,
3913,3913,,,,,,,,,,,,
3912,3912,,,,,,,,,,,,
3911,3911,,,,,,,,,,,,
3910,3910,,,,,,,,,,,,
3909,3909,,,,,,,,,,,,
3908,3908,,,,,,,,,,,,
3907,3907,,,,,,,,,,,,
3906,3906,,,,,,,,,,,,
3905,3905,,,,,,,,,,,,
3904,3904,,,,,,,,,,,,
3903,3903,,,,,,,,,,,,
3902,3902,,,,,,,,,,,,
3901,3901,,,,,,,,,,,,
3900,3900,,,,,,,,,,,,
3899,3899,,,,,,,,,,,,
3898,3898,,,,,,,,,,,,
3897,3897,,,,,,,,,,,,
3896,3896,,,,,,,,,,,,
3895,3895,,,,,,,,,,,,
3894,3894,,,,,,,,,,,,
3893,3893,,,,,,,,,,,,
3892,3892,,,,,,,,,,,,
3891,3891,,,,,,,,,,,,
3890,3890,,,,,,,,,,,,
3889,3889,,,,,,,,,,,,
3888,3888,,,,,,,,,,,,
3887,3887,,,,,,,,,,,,
3886,3886,,,,,,,,,,,,
3885,3885,,,,,,,,,,,,
3884,3884,,,,,,,,,,,,
3883,3883,,,,,,,,,,,,
3882,3882,,,,,,,,,,,,
3881,3881,,,,,,,,,,,,
3880,3880,,,,,,,,,,,,
3879,3879,,,,,,,,,,,,
3878,3878,,,,,,,,,,,,
3877,3877,,,,,,,,,,,,
3876,3876,,,,,,,,,,,,
3875,3875,,,,,,,,,,,,
3874,3874,,,,,,,,,,,,
3873,3873,,,,,,,,,,,,
3872,3872,,,,,,,,,,,,
3871,3871,,,,,,,,,,,,
3870,3870,,,,,,,,,,,,
3869,3869,,,,,,,,,,,,
3868,3868,,,,,,,,,,,,
3867,3867,,,,,,,,,,,,
3866,3866,,,,,,,,,,,,
3865,3865,,,,,,,,,,,,
3864,3864,,,,,,,,,,,,
3863,3863,,,,,,,,,,,,
3862,3862,,,,,,,,,,,,
3861,3861,,,,,,,,,,,,
3860,3860,,,,,,,,,,,,
3859,3859,,,,,,,,,,,,
3858,3858,,,,,,,,,,,,
3857,3857,,,,,,,,,,,,
3856,3856,,,,,,,,,,,,
3855,3855,,,,,,,,,,,,
3854,3854,,,,,,,,,,,,
3853,3853,,,,,,,,,,,,
3852,3852,,,,,,,,,,,,
3851,3851,,,,,,,,,,,,
3850,3850,,,,,,,,,,,,
3849,3849,,,,,,,,,,,,
3848,3848,,,,,,,,,,,,
3847,3847,,,,,,,,,,,,
3846,3846,,,,,,,,,,,,
3845,3845,,,,,,,,,,,,
3844,3844,,,,,,,,,,,,
3843,3843,,,,,,,,,,,,
3842,3842,,,,,,,,,,,,
3841,3841,,,,,,,,,,,,
3840,3840,,,,,,,,,,,,
3839,3839,,,,,,,,,,,,
3838,3838,,,,,,,,,,,,
3837,3837,,,,,,,,,,,,
3836,3836,,,,,,,,,,,,
3835,3835,,,,,,,,,,,,
3834,3834,,,,,,,,,,,,
3833,3833,,,,,,,,,,,,
3832,3832,,,,,,,,,,,,
3831,3831,,,,,,,,,,,,
3830,3830,,,,,,,,,,,,
3829,3829,,,,,,,,,,,,
3828,3828,,,,,,,,,,,,
3827,3827,,,,,,,,,,,,
3826,3826,,,,,,,,,,,,
3825,3825,,,,,,,,,,,,
3824,3824,,,,,,,,,,,,
3823,3823,,,,,,,,,,,,
3822,3822,,,,,,,,,,,,
3821,3821,,,,,,,,,,,,
3820,3820,,,,,,,,,,,,
3819,3819,,,,,,,,,,,,
3818,3818,,,,,,,,,,,,
3817,3817,,,,,,,,,,,,
3816,3816,,,,,,,,,,,,
3815,3815,,,,,,,,,,,,
3814,3814,,,,,,,,,,,,
3813,3813,,,,,,,,,,,,
3812,3812,,,,,,,,,,,,
3811,3811,,,,,,,,,,,,
3810,3810,,,,,,,,,,,,
3809,3809,,,,,,,,,,,,
3808,3808,,,,,,,,,,,,
3807,3807,,,,,,,,,,,,
3806,3806,,,,,,,,,,,,
3805,3805,,,,,,,,,,,,
3804,3804,,,,,,,,,,,,
3803,3803,,,,,,,,,,,,
3802,3802,,,,,,,,,,,,
3801,3801,,,,,,,,,,,,
3800,3800,,,,,,,,,,,,
3799,3799,,,,,,,,,,,,
3798,3798,,,,,,,,,,,,
3797,3797,,,,,,,,,,,,
3796,3796,,,,,,,,,,,,
3795,3795,,,,,,,,,,,,
3794,3794,,,,,,,,,,,,
3793,3793,,,,,,,,,,,,
3792,3792,,,,,,,,,,,,
3791,3791,,,,,,,,,,,,
3790,3790,,,,,,,,,,,,
3789,3789,,,,,,,,,,,,
3788,3788,,,,,,,,,,,,
3787,3787,,,,,,,,,,,,
3786,3786,,,,,,,,,,,,
3785,3785,,,,,,,,,,,,
3784,3784,,,,,,,,,,,,
3783,3783,,,,,,,,,,,,
3782,3782,,,,,,,,,,,,
3781,3781,,,,,,,,,,,,
3780,3780,,,,,,,,,,,,
3779,3779,,,,,,,,,,,,
3778,3778,,,,,,,,,,,,
3777,3777,,,,,,,,,,,,
3776,3776,,,,,,,,,,,,
3775,3775,,,,,,,,,,,,
3774,3774,,,,,,,,,,,,
3773,3773,,,,,,,,,,,,
3772,3772,,,,,,,,,,,,
3771,3771,,,,,,,,,,,,
3770,3770,,,,,,,,,,,,
3769,3769,,,,,,,,,,,,
3768,3768,,,,,,,,,,,,
3767,3767,,,,,,,,,,,,
3766,3766,,,,,,,,,,,,
3765,3765,,,,,,,,,,,,
3764,3764,,,,,,,,,,,,
3763,3763,,,,,,,,,,,,
3762,3762,,,,,,,,,,,,
3761,3761,,,,,,,,,,,,
3760,3760,,,,,,,,,,,,
3759,3759,,,,,,,,,,,,
3758,3758,,,,,,,,,,,,
3757,3757,,,,,,,,,,,,
3756,3756,,,,,,,,,,,,
3755,3755,,,,,,,,,,,,
3754,3754,,,,,,,,,,,,
3753,3753,,,,,,,,,,,,
3752,3752,,,,,,,,,,,,
3751,3751,,,,,,,,,,,,
3750,3750,,,,,,,,,,,,
3749,3749,,,,,,,,,,,,
3748,3748,,,,,,,,,,,,
3747,3747,,,,,,,,,,,,
3746,3746,,,,,,,,,,,,
3745,3745,,,,,,,,,,,,
3744,3744,,,,,,,,,,,,
3743,3743,,,,,,,,,,,,
3742,3742,,,,,,,,,,,,
3741,3741,,,,,,,,,,,,
3740,3740,,,,,,,,,,,,
3739,3739,,,,,,,,,,,,
3738,3738,,,,,,,,,,,,
3737,3737,,,,,,,,,,,,
3736,3736,,,,,,,,,,,,
3735,3735,,,,,,,,,,,,
3734,3734,,,,,,,,,,,,
3733,3733,,,,,,,,,,,,
3732,3732,,,,,,,,,,,,
3731,3731,,,,,,,,,,,,
3730,3730,,,,,,,,,,,,
3729,3729,,,,,,,,,,,,
3728,3728,,,,,,,,,,,,
3727,3727,,,,,,,,,,,,
3726,3726,,,,,,,,,,,,
3725,3725,,,,,,,,,,,,
3724,3724,,,,,,,,,,,,
3723,3723,,,,,,,,,,,,
3722,3722,,,,,,,,,,,,
3721,3721,,,,,,,,,,,,
3720,3720,,,,,,,,,,,,
3719,3719,,,,,,,,,,,,
3718,3718,,,,,,,,,,,,
3717,3717,,,,,,,,,,,,
3716,3716,,,,,,,,,,,,
3715,3715,,,,,,,,,,,,
3714,3714,,,,,,,,,,,,
3713,3713,,,,,,,,,,,,
3712,3712,,,,,,,,,,,,
3711,3711,,,,,,,,,,,,
3710,3710,,,,,,,,,,,,
3709,3709,,,,,,,,,,,,
3708,3708,,,,,,,,,,,,
3707,3707,,,,,,,,,,,,
3706,3706,,,,,,,,,,,,
3705,3705,,,,,,,,,,,,
3704,3704,,,,,,,,,,,,
3703,3703,,,,,,,,,,,,
3702,3702,,,,,,,,,,,,
3701,3701,,,,,,,,,,,,
3700,3700,,,,,,,,,,,,
3699,3699,,,,,,,,,,,,
3698,3698,,,,,,,,,,,,
3697,3697,,,,,,,,,,,,
3696,3696,,,,,,,,,,,,
3695,3695,,,,,,,,,,,,
3694,3694,,,,,,,,,,,,
3693,3693,,,,,,,,,,,,
3692,3692,,,,,,,,,,,,
3691,3691,,,,,,,,,,,,
3690,3690,,,,,,,,,,,,
3689,3689,,,,,,,,,,,,
3688,3688,,,,,,,,,,,,
3687,3687,,,,,,,,,,,,
3686,3686,,,,,,,,,,,,
3685,3685,,,,,,,,,,,,
3684,3684,,,,,,,,,,,,
3683,3683,,,,,,,,,,,,
3682,3682,,,,,,,,,,,,
3681,3681,,,,,,,,,,,,
3680,3680,,,,,,,,,,,,
3679,3679,,,,,,,,,,,,
3678,3678,,,,,,,,,,,,
3677,3677,,,,,,,,,,,,
3676,3676,,,,,,,,,,,,
3675,3675,,,,,,,,,,,,
3674,3674,,,,,,,,,,,,
3673,3673,,,,,,,,,,,,
3672,3672,,,,,,,,,,,,
3671,3671,,,,,,,,,,,,
3670,3670,,,,,,,,,,,,
3669,3669,,,,,,,,,,,,
3668,3668,,,,,,,,,,,,
3667,3667,,,,,,,,,,,,
3666,3666,,,,,,,,,,,,
3665,3665,,,,,,,,,,,,
3664,3664,,,,,,,,,,,,
3663,3663,,,,,,,,,,,,
3662,3662,,,,,,,,,,,,
3661,3661,,,,,,,,,,,,
3660,3660,,,,,,,,,,,,
3659,3659,,,,,,,,,,,,
3658,3658,,,,,,,,,,,,
3657,3657,,,,,,,,,,,,
3656,3656,,,,,,,,,,,,
3655,3655,,,,,,,,,,,,
3654,3654,,,,,,,,,,,,
3653,3653,,,,,,,,,,,,
3652,3652,,,,,,,,,,,,
3651,3651,,,,,,,,,,,,
3650,3650,,,,,,,,,,,,
3649,3649,,,,,,,,,,,,
3648,3648,,,,,,,,,,,,
3647,3647,,,,,,,,,,,,
3646,3646,,,,,,,,,,,,
3645,3645,,,,,,,,,,,,
3644,3644,,,,,,,,,,,,
3643,3643,,,,,,,,,,,,
3642,3642,,,,,,,,,,,,
3641,3641,,,,,,,,,,,,
3640,3640,,,,,,,,,,,,
3639,3639,,,,,,,,,,,,
3638,3638,,,,,,,,,,,,
3637,3637,,,,,,,,,,,,
3636,3636,,,,,,,,,,,,
3635,3635,,,,,,,,,,,,
3634,3634,,,,,,,,,,,,
3633,3633,,,,,,,,,,,,
3632,3632,,,,,,,,,,,,
3631,3631,,,,,,,,,,,,
3630,3630,,,,,,,,,,,,
3629,3629,,,,,,,,,,,,
3628,3628,,,,,,,,,,,,
3627,3627,,,,,,,,,,,,
3626,3626,,,,,,,,,,,,
3625,3625,,,,,,,,,,,,
3624,3624,,,,,,,,,,,,
3623,3623,,,,,,,,,,,,
3622,3622,,,,,,,,,,,,
3621,3621,,,,,,,,,,,,
3620,3620,,,,,,,,,,,,
3619,3619,,,,,,,,,,,,
3618,3618,,,,,,,,,,,,
3617,3617,,,,,,,,,,,,
3616,3616,,,,,,,,,,,,
3615,3615,,,,,,,,,,,,
3614,3614,,,,,,,,,,,,
3613,3613,,,,,,,,,,,,
3612,3612,,,,,,,,,,,,
3611,3611,,,,,,,,,,,,
3610,3610,,,,,,,,,,,,
3609,3609,,,,,,,,,,,,
3608,3608,,,,,,,,,,,,
3607,3607,,,,,,,,,,,,
3606,3606,,,,,,,,,,,,
3605,3605,,,,,,,,,,,,
3604,3604,,,,,,,,,,,,
3603,3603,,,,,,,,,,,,
3602,3602,,,,,,,,,,,,
3601,3601,,,,,,,,,,,,
3600,3600,,,,,,,,,,,,
3599,3599,,,,,,,,,,,,
3598,3598,,,,,,,,,,,,
3597,3597,,,,,,,,,,,,
3596,3596,,,,,,,,,,,,
3595,3595,,,,,,,,,,,,
3594,3594,,,,,,,,,,,,
3593,3593,,,,,,,,,,,,
3592,3592,,,,,,,,,,,,
3591,3591,,,,,,,,,,,,
3590,3590,,,,,,,,,,,,
3589,3589,,,,,,,,,,,,
3588,3588,,,,,,,,,,,,
3587,3587,,,,,,,,,,,,
3586,3586,,,,,,,,,,,,
3585,3585,,,,,,,,,,,,
3584,3584,,,,,,,,,,,,
3583,3583,,,,,,,,,,,,
3582,3582,,,,,,,,,,,,
3581,3581,,,,,,,,,,,,
3580,3580,,,,,,,,,,,,
3579,3579,,,,,,,,,,,,
3578,3578,,,,,,,,,,,,
3577,3577,,,,,,,,,,,,
3576,3576,,,,,,,,,,,,
3575,3575,,,,,,,,,,,,
3574,3574,,,,,,,,,,,,
3573,3573,,,,,,,,,,,,
3572,3572,,,,,,,,,,,,
3571,3571,,,,,,,,,,,,
3570,3570,,,,,,,,,,,,
3569,3569,,,,,,,,,,,,
3568,3568,,,,,,,,,,,,
3567,3567,,,,,,,,,,,,
3566,3566,,,,,,,,,,,,
3565,3565,,,,,,,,,,,,
3564,3564,,,,,,,,,,,,
3563,3563,,,,,,,,,,,,
3562,3562,,,,,,,,,,,,
3561,3561,,,,,,,,,,,,
3560,3560,,,,,,,,,,,,
3559,3559,,,,,,,,,,,,
3558,3558,,,,,,,,,,,,
3557,3557,,,,,,,,,,,,
3556,3556,,,,,,,,,,,,
3555,3555,,,,,,,,,,,,
3554,3554,,,,,,,,,,,,
3553,3553,,,,,,,,,,,,
3552,3552,,,,,,,,,,,,
3551,3551,,,,,,,,,,,,
3550,3550,,,,,,,,,,,,
3549,3549,,,,,,,,,,,,
3548,3548,,,,,,,,,,,,
3547,3547,,,,,,,,,,,,
3546,3546,,,,,,,,,,,,
3545,3545,,,,,,,,,,,,
3544,3544,,,,,,,,,,,,
3543,3543,,,,,,,,,,,,
3542,3542,,,,,,,,,,,,
3541,3541,,,,,,,,,,,,
3540,3540,,,,,,,,,,,,
3539,3539,,,,,,,,,,,,
3538,3538,,,,,,,,,,,,
3537,3537,,,,,,,,,,,,
3536,3536,,,,,,,,,,,,
3535,3535,,,,,,,,,,,,
3534,3534,,,,,,,,,,,,
3533,3533,,,,,,,,,,,,
3532,3532,,,,,,,,,,,,
3531,3531,,,,,,,,,,,,
3530,3530,,,,,,,,,,,,
3529,3529,,,,,,,,,,,,
3528,3528,,,,,,,,,,,,
3527,3527,,,,,,,,,,,,
3526,3526,,,,,,,,,,,,
3525,3525,,,,,,,,,,,,
3524,3524,,,,,,,,,,,,
3523,3523,,,,,,,,,,,,
3522,3522,,,,,,,,,,,,
3521,3521,,,,,,,,,,,,
3520,3520,,,,,,,,,,,,
3519,3519,,,,,,,,,,,,
3518,3518,,,,,,,,,,,,
3517,3517,,,,,,,,,,,,
3516,3516,,,,,,,,,,,,
3515,3515,,,,,,,,,,,,
3514,3514,,,,,,,,,,,,
3513,3513,,,,,,,,,,,,
